Year,Month,Vegetable,Quantity_Sold,Growth,Percentage
2016,2,Chilli Green (Machhe),895.62,1029.34,8.66
2016,3,Chilli Green (Machhe),830.85,801.51,-7.23
2016,4,Chilli Green (Machhe),836.14,779.55,0.64
2016,5,Chilli Green (Machhe),856.24,967.87,2.4
2016,6,Chilli Green (Machhe),931.56,786.99,8.8
2016,7,Chilli Green (Machhe),873.97,748.09,-6.18
2016,8,Chilli Green (Machhe),950.96,966.2,8.81
2016,9,Chilli Green (Machhe),969.55,957.35,1.95
2016,10,Chilli Green (Machhe),1001.52,1052.03,3.3
2016,11,Chilli Green (Machhe),1003.57,835.83,0.21
2016,12,Chilli Green (Machhe),1023.02,1103.93,1.94
2017,1,Chilli Green (Machhe),1056.8,1222.26,3.3
2017,2,Chilli Green (Machhe),996.21,1031.31,-5.73
2017,3,Chilli Green (Machhe),987.1,1168.22,-0.91
2017,4,Chilli Green (Machhe),1026.37,1172.62,3.98
2017,5,Chilli Green (Machhe),1026.99,858.07,0.06
2017,6,Chilli Green (Machhe),1053.03,1102.66,2.54
2017,7,Chilli Green (Machhe),1101.03,968.06,4.56
2017,8,Chilli Green (Machhe),1149.5,1261.26,4.4
2017,9,Chilli Green (Machhe),1135.54,1204.61,-1.21
2017,10,Chilli Green (Machhe),1199.24,1069.81,5.61
2017,11,Chilli Green (Machhe),1125.52,1038.03,-6.15
2017,12,Chilli Green (Machhe),1196.5,1034.92,6.31
2018,1,Chilli Green (Machhe),1167.93,955.02,-2.39
2018,2,Chilli Green (Machhe),1126.38,1139.73,-3.56
2018,3,Chilli Green (Machhe),1059.58,1035.13,-5.93
2018,4,Chilli Green (Machhe),1149.53,1124.17,8.49
2018,5,Chilli Green (Machhe),1134.93,955.22,-1.27
2018,6,Chilli Green (Machhe),1078.71,1210.78,-4.95
2018,7,Chilli Green (Machhe),1038.33,1213.8,-3.74
2018,8,Chilli Green (Machhe),1113.1,1147.59,7.2
2018,9,Chilli Green (Machhe),1203.51,992.98,8.12
2018,10,Chilli Green (Machhe),1163.94,1173.71,-3.29
2018,11,Chilli Green (Machhe),1059.43,1266.97,-8.98
2018,12,Chilli Green (Machhe),1115.42,968.74,5.29
2019,1,Chilli Green (Machhe),1142.98,1277.67,2.47
2019,2,Chilli Green (Machhe),1046.18,1216.57,-8.47
2019,3,Chilli Green (Machhe),1087.94,1210.8,3.99
2019,4,Chilli Green (Machhe),1089.19,989.28,0.12
2019,5,Chilli Green (Machhe),1153.05,1193.26,5.86
2019,6,Chilli Green (Machhe),1054.58,1135.31,-8.54
2019,7,Chilli Green (Machhe),1080.21,1165.62,2.43
2019,8,Chilli Green (Machhe),1094.81,1170.22,1.35
2019,9,Chilli Green (Machhe),1162.98,1219.22,6.23
2019,10,Chilli Green (Machhe),1065.51,1230.51,-8.38
2019,11,Chilli Green (Machhe),1119.65,1235.8,5.08
2019,12,Chilli Green (Machhe),1192.01,1263.71,6.46
2020,1,Chilli Green (Machhe),1147.89,1099.32,-3.7
2020,2,Chilli Green (Machhe),1205.69,1248.02,5.04
2020,3,Chilli Green (Machhe),1250.95,1116.66,3.75
2020,4,Chilli Green (Machhe),1234.77,1435.96,-1.29
2020,5,Chilli Green (Machhe),1200.04,1365.2,-2.81
2020,6,Chilli Green (Machhe),1231.91,1445.39,2.66
2020,7,Chilli Green (Machhe),1143.15,1172.35,-7.21
2020,8,Chilli Green (Machhe),1242.53,1050.79,8.69
2020,9,Chilli Green (Machhe),1291.51,1153.36,3.94
2020,10,Chilli Green (Machhe),1180.47,1171.25,-8.6
2020,11,Chilli Green (Machhe),1294.68,1297.72,9.67
2020,12,Chilli Green (Machhe),1191.19,1284.42,-7.99
2021,1,Chilli Green (Machhe),1245.32,1133.25,4.54
2021,2,Chilli Green (Machhe),1210.37,1113.84,-2.81
2021,3,Chilli Green (Machhe),1170.37,1146.16,-3.31
2021,4,Chilli Green (Machhe),1135.67,1336.38,-2.96
2021,5,Chilli Green (Machhe),1036.9,1038.1,-8.7
2021,6,Chilli Green (Machhe),1005.9,927.94,-2.99
2021,7,Chilli Green (Machhe),941.11,997.52,-6.44
2021,8,Chilli Green (Machhe),1027.55,1210.84,9.19
2021,9,Chilli Green (Machhe),944.38,831.19,-8.09
2021,10,Chilli Green (Machhe),993.41,980.82,5.19
2021,11,Chilli Green (Machhe),916.35,787.71,-7.76
2021,12,Chilli Green (Machhe),974.64,878.18,6.36
2022,1,Chilli Green (Machhe),996.08,958.27,2.2
2022,2,Chilli Green (Machhe),984.25,1105.74,-1.19
2022,3,Chilli Green (Machhe),926.92,1037.43,-5.82
2022,4,Chilli Green (Machhe),875.06,921.28,-5.59
2022,5,Chilli Green (Machhe),924.28,926.89,5.62
2022,6,Chilli Green (Machhe),840.94,905.71,-9.02
2022,7,Chilli Green (Machhe),807.78,829.56,-3.94
2022,8,Chilli Green (Machhe),877.8,742.96,8.67
2022,9,Chilli Green (Machhe),917.12,970.01,4.48
2022,10,Chilli Green (Machhe),917.21,1037.15,0.01
2022,11,Chilli Green (Machhe),828.37,938.52,-9.69
2022,12,Chilli Green (Machhe),846.46,754.35,2.18
2023,1,Chilli Green (Machhe),853.6,955.7,0.84
2023,2,Chilli Green (Machhe),810.08,921.83,-5.1
2023,3,Chilli Green (Machhe),742.56,632.64,-8.34
2023,4,Chilli Green (Machhe),739.02,665.09,-0.48
2023,5,Chilli Green (Machhe),691.76,685.53,-6.4
2023,6,Chilli Green (Machhe),741.14,603.15,7.14
2023,7,Chilli Green (Machhe),775.97,772.03,4.7
2023,8,Chilli Green (Machhe),834.68,980.41,7.57
2023,9,Chilli Green (Machhe),899.72,826.8,7.79
2023,10,Chilli Green (Machhe),971.63,972.36,7.99
2023,11,Chilli Green (Machhe),886.04,800.78,-8.81
2023,12,Chilli Green (Machhe),904.52,925.2,2.09
2024,1,Chilli Green (Machhe),872.7,761.22,-3.52
2024,2,Chilli Green (Machhe),950.91,839.58,8.96
2024,3,Chilli Green (Machhe),923.65,800.92,-2.87
2024,4,Chilli Green (Machhe),843.32,682.09,-8.7
2024,5,Chilli Green (Machhe),896.77,800.45,6.34
2024,6,Chilli Green (Machhe),941.12,1120.28,4.95
2024,7,Chilli Green (Machhe),1002.12,1179.33,6.48
2024,8,Chilli Green (Machhe),978.29,1043.98,-2.38
2024,9,Chilli Green (Machhe),1034.61,1203.68,5.76
2024,10,Chilli Green (Machhe),963.26,919.33,-6.9
2024,11,Chilli Green (Machhe),873.79,732.58,-9.29
2024,12,Chilli Green (Machhe),853.23,872.26,-2.35
2013,1,Mustard Greens,934.31,756.76,3.24
2013,2,Mustard Greens,874.83,880.51,-6.37
2013,3,Mustard Greens,792.54,740.78,-9.41
2013,4,Mustard Greens,841.35,742.01,6.16
2013,5,Mustard Greens,870.35,925.79,3.45
2013,6,Mustard Greens,904.12,911.74,3.88
2013,7,Mustard Greens,871.34,730.17,-3.63
2013,8,Mustard Greens,817.88,977.13,-6.14
2013,9,Mustard Greens,854.97,877.47,4.53
2013,10,Mustard Greens,783.58,917.18,-8.35
2013,11,Mustard Greens,727.75,663.13,-7.12
2013,12,Mustard Greens,720.62,595.98,-0.98
2014,1,Mustard Greens,655.07,762.44,-9.1
2014,2,Mustard Greens,684.46,808.94,4.49
2014,3,Mustard Greens,750.44,830.73,9.64
2014,4,Mustard Greens,809.0,902.33,7.8
2014,5,Mustard Greens,805.1,937.51,-0.48
2014,6,Mustard Greens,820.1,825.27,1.86
2014,7,Mustard Greens,884.62,905.09,7.87
2014,8,Mustard Greens,964.69,1104.37,9.05
2014,9,Mustard Greens,901.9,865.79,-6.51
2014,10,Mustard Greens,961.23,1087.43,6.58
2014,11,Mustard Greens,869.64,836.75,-9.53
2014,12,Mustard Greens,930.96,897.72,7.05
2015,1,Mustard Greens,842.2,836.1,-9.53
2015,2,Mustard Greens,793.11,691.57,-5.83
2015,3,Mustard Greens,838.45,841.57,5.72
2015,4,Mustard Greens,755.57,894.9,-9.89
2015,5,Mustard Greens,722.51,854.81,-4.38
2015,6,Mustard Greens,745.26,796.51,3.15
2015,7,Mustard Greens,785.62,785.59,5.41
2015,8,Mustard Greens,742.34,621.93,-5.51
2015,9,Mustard Greens,727.35,824.77,-2.02
2015,10,Mustard Greens,686.71,722.14,-5.59
2015,11,Mustard Greens,739.46,857.95,7.68
2015,12,Mustard Greens,708.59,726.07,-4.18
2016,1,Mustard Greens,774.56,864.45,9.31
2016,2,Mustard Greens,760.09,709.79,-1.87
2016,3,Mustard Greens,756.35,823.59,-0.49
2016,4,Mustard Greens,780.29,773.25,3.16
2016,5,Mustard Greens,799.77,934.72,2.5
2016,6,Mustard Greens,859.0,993.91,7.41
2016,7,Mustard Greens,922.81,1071.75,7.43
2016,8,Mustard Greens,902.1,1052.79,-2.24
2016,9,Mustard Greens,859.47,815.04,-4.73
2016,10,Mustard Greens,814.17,822.71,-5.27
2016,11,Mustard Greens,801.58,727.61,-1.55
2016,12,Mustard Greens,840.04,915.39,4.8
2017,1,Mustard Greens,890.44,733.43,6.0
2017,2,Mustard Greens,843.02,804.31,-5.33
2017,3,Mustard Greens,828.74,894.58,-1.69
2017,4,Mustard Greens,902.56,731.71,8.91
2017,5,Mustard Greens,912.31,835.85,1.08
2017,6,Mustard Greens,822.25,728.98,-9.87
2017,7,Mustard Greens,852.27,711.95,3.65
2017,8,Mustard Greens,823.25,886.18,-3.41
2017,9,Mustard Greens,886.96,926.74,7.74
2017,10,Mustard Greens,817.0,686.44,-7.89
2017,11,Mustard Greens,824.38,986.47,0.9
2017,12,Mustard Greens,846.35,827.17,2.67
2018,1,Mustard Greens,880.65,971.14,4.05
2018,2,Mustard Greens,882.45,990.27,0.2
2018,3,Mustard Greens,853.76,996.55,-3.25
2018,4,Mustard Greens,802.84,853.7,-5.96
2018,5,Mustard Greens,832.46,752.77,3.69
2018,6,Mustard Greens,832.31,778.35,-0.02
2018,7,Mustard Greens,891.88,896.85,7.16
2018,8,Mustard Greens,972.7,1110.96,9.06
2018,9,Mustard Greens,888.95,1066.04,-8.61
2018,10,Mustard Greens,836.02,796.37,-5.95
2018,11,Mustard Greens,800.32,925.81,-4.27
2018,12,Mustard Greens,822.26,759.52,2.74
2019,1,Mustard Greens,862.82,757.31,4.93
2019,2,Mustard Greens,903.43,815.36,4.71
2019,3,Mustard Greens,984.84,937.85,9.01
2019,4,Mustard Greens,1068.68,1270.7,8.51
2019,5,Mustard Greens,1050.63,971.22,-1.69
2019,6,Mustard Greens,1150.08,1242.6,9.47
2019,7,Mustard Greens,1159.74,1056.1,0.84
2019,8,Mustard Greens,1101.61,1203.89,-5.01
2019,9,Mustard Greens,1107.61,1246.4,0.54
2019,10,Mustard Greens,998.9,946.33,-9.81
2019,11,Mustard Greens,913.44,788.36,-8.56
2019,12,Mustard Greens,912.25,1093.38,-0.13
2020,1,Mustard Greens,974.33,1014.66,6.8
2020,2,Mustard Greens,1067.61,943.7,9.57
2020,3,Mustard Greens,1054.08,1238.06,-1.27
2020,4,Mustard Greens,1018.42,907.47,-3.38
2020,5,Mustard Greens,1070.5,1261.88,5.11
2020,6,Mustard Greens,1150.04,1082.21,7.43
2020,7,Mustard Greens,1134.62,1105.37,-1.34
2020,8,Mustard Greens,1058.22,1080.77,-6.73
2020,9,Mustard Greens,995.29,972.07,-5.95
2020,10,Mustard Greens,1028.04,1113.66,3.29
2020,11,Mustard Greens,1018.73,1164.6,-0.91
2020,12,Mustard Greens,1049.36,1210.57,3.01
2021,1,Mustard Greens,1099.95,1281.39,4.82
2021,2,Mustard Greens,1081.45,921.25,-1.68
2021,3,Mustard Greens,1088.65,901.48,0.67
2021,4,Mustard Greens,1004.02,882.26,-7.77
2021,5,Mustard Greens,918.12,1101.01,-8.56
2021,6,Mustard Greens,971.22,1150.66,5.78
2021,7,Mustard Greens,928.29,1009.19,-4.42
2021,8,Mustard Greens,836.75,775.93,-9.86
2021,9,Mustard Greens,858.01,704.5,2.54
2021,10,Mustard Greens,857.4,948.3,-0.07
2021,11,Mustard Greens,814.39,804.85,-5.02
2021,12,Mustard Greens,783.5,765.37,-3.79
2022,1,Mustard Greens,839.88,684.89,7.2
2022,2,Mustard Greens,847.65,686.76,0.92
2022,3,Mustard Greens,773.64,703.92,-8.73
2022,4,Mustard Greens,729.79,587.4,-5.67
2022,5,Mustard Greens,730.36,765.18,0.08
2022,6,Mustard Greens,776.28,650.45,6.29
2022,7,Mustard Greens,748.81,860.59,-3.54
2022,8,Mustard Greens,759.74,636.25,1.46
2022,9,Mustard Greens,683.95,773.98,-9.98
2022,10,Mustard Greens,674.59,766.27,-1.37
2022,11,Mustard Greens,704.72,722.9,4.47
2022,12,Mustard Greens,686.49,775.37,-2.59
2023,1,Mustard Greens,735.35,731.41,7.12
2023,2,Mustard Greens,770.06,862.31,4.72
2023,3,Mustard Greens,833.8,882.64,8.28
2023,4,Mustard Greens,881.69,962.52,5.74
2023,5,Mustard Greens,831.65,966.41,-5.68
2023,6,Mustard Greens,780.63,879.34,-6.13
2023,7,Mustard Greens,810.48,708.04,3.82
2023,8,Mustard Greens,779.49,896.18,-3.82
2023,9,Mustard Greens,716.61,576.79,-8.07
2023,10,Mustard Greens,696.12,654.47,-2.86
2023,11,Mustard Greens,727.66,828.56,4.53
2023,12,Mustard Greens,664.6,577.17,-8.67
2024,1,Mustard Greens,606.05,541.66,-8.81
2024,2,Mustard Greens,554.39,553.47,-8.52
2024,3,Mustard Greens,564.39,639.41,1.8
2024,4,Mustard Greens,588.46,664.87,4.26
2024,5,Mustard Greens,607.22,724.91,3.19
2024,6,Mustard Greens,653.57,637.43,7.63
2024,7,Mustard Greens,650.16,580.16,-0.52
2024,8,Mustard Greens,685.36,739.0,5.41
2024,9,Mustard Greens,753.55,850.69,9.95
2024,10,Mustard Greens,796.48,914.36,5.7
2024,11,Mustard Greens,835.7,735.62,4.92
2024,12,Mustard Greens,911.54,836.77,9.07
2013,1,Garlic Dry Chinese,1008.27,1081.42,1.74
2013,2,Garlic Dry Chinese,1101.88,942.61,9.28
2013,3,Garlic Dry Chinese,1033.9,914.49,-6.17
2013,4,Garlic Dry Chinese,970.02,900.43,-6.18
2013,5,Garlic Dry Chinese,1037.45,1029.46,6.95
2013,6,Garlic Dry Chinese,1042.08,901.93,0.45
2013,7,Garlic Dry Chinese,1012.48,977.13,-2.84
2013,8,Garlic Dry Chinese,918.69,886.68,-9.26
2013,9,Garlic Dry Chinese,860.46,750.83,-6.34
2013,10,Garlic Dry Chinese,820.55,888.5,-4.64
2013,11,Garlic Dry Chinese,893.86,907.27,8.93
2013,12,Garlic Dry Chinese,957.03,1137.86,7.07
2014,1,Garlic Dry Chinese,1039.41,1162.54,8.61
2014,2,Garlic Dry Chinese,1143.02,1175.43,9.97
2014,3,Garlic Dry Chinese,1252.93,1444.72,9.62
2014,4,Garlic Dry Chinese,1243.56,1467.13,-0.75
2014,5,Garlic Dry Chinese,1134.98,1163.5,-8.73
2014,6,Garlic Dry Chinese,1107.88,1177.1,-2.39
2014,7,Garlic Dry Chinese,1141.32,963.87,3.02
2014,8,Garlic Dry Chinese,1222.12,1066.3,7.08
2014,9,Garlic Dry Chinese,1176.6,1058.83,-3.72
2014,10,Garlic Dry Chinese,1279.55,1407.71,8.75
2014,11,Garlic Dry Chinese,1266.66,1078.09,-1.01
2014,12,Garlic Dry Chinese,1237.49,1039.72,-2.3
2015,1,Garlic Dry Chinese,1188.23,1046.42,-3.98
2015,2,Garlic Dry Chinese,1152.63,1356.88,-3.0
2015,3,Garlic Dry Chinese,1171.23,1212.84,1.61
2015,4,Garlic Dry Chinese,1060.62,1046.33,-9.44
2015,5,Garlic Dry Chinese,976.11,863.57,-7.97
2015,6,Garlic Dry Chinese,982.62,926.12,0.67
2015,7,Garlic Dry Chinese,1047.88,1022.27,6.64
2015,8,Garlic Dry Chinese,994.52,1140.72,-5.09
2015,9,Garlic Dry Chinese,1022.73,909.68,2.84
2015,10,Garlic Dry Chinese,1119.78,1192.4,9.49
2015,11,Garlic Dry Chinese,1018.36,1211.38,-9.06
2015,12,Garlic Dry Chinese,1011.02,894.82,-0.72
2016,1,Garlic Dry Chinese,1063.64,940.32,5.2
2016,2,Garlic Dry Chinese,1084.97,1135.91,2.01
2016,3,Garlic Dry Chinese,1091.72,1232.16,0.62
2016,4,Garlic Dry Chinese,1180.81,1395.99,8.16
2016,5,Garlic Dry Chinese,1298.86,1473.85,10.0
2016,6,Garlic Dry Chinese,1395.92,1655.6,7.47
2016,7,Garlic Dry Chinese,1329.25,1229.79,-4.78
2016,8,Garlic Dry Chinese,1317.19,1512.45,-0.91
2016,9,Garlic Dry Chinese,1425.57,1542.18,8.23
2016,10,Garlic Dry Chinese,1503.36,1511.22,5.46
2016,11,Garlic Dry Chinese,1506.46,1304.62,0.21
2016,12,Garlic Dry Chinese,1633.59,1727.23,8.44
2017,1,Garlic Dry Chinese,1648.26,1402.37,0.9
2017,2,Garlic Dry Chinese,1710.32,1480.44,3.77
2017,3,Garlic Dry Chinese,1595.05,1409.26,-6.74
2017,4,Garlic Dry Chinese,1498.5,1774.89,-6.05
2017,5,Garlic Dry Chinese,1566.52,1525.29,4.54
2017,6,Garlic Dry Chinese,1550.71,1715.83,-1.01
2017,7,Garlic Dry Chinese,1426.35,1430.99,-8.02
2017,8,Garlic Dry Chinese,1383.82,1316.64,-2.98
2017,9,Garlic Dry Chinese,1327.07,1475.0,-4.1
2017,10,Garlic Dry Chinese,1310.34,1464.58,-1.26
2017,11,Garlic Dry Chinese,1223.15,1428.77,-6.65
2017,12,Garlic Dry Chinese,1195.51,1098.52,-2.26
2018,1,Garlic Dry Chinese,1299.58,1501.03,8.7
2018,2,Garlic Dry Chinese,1300.38,1065.31,0.06
2018,3,Garlic Dry Chinese,1191.54,1425.45,-8.37
2018,4,Garlic Dry Chinese,1305.33,1109.67,9.55
2018,5,Garlic Dry Chinese,1317.58,1565.79,0.94
2018,6,Garlic Dry Chinese,1396.86,1644.26,6.02
2018,7,Garlic Dry Chinese,1422.04,1584.69,1.8
2018,8,Garlic Dry Chinese,1323.94,1451.05,-6.9
2018,9,Garlic Dry Chinese,1335.9,1379.83,0.9
2018,10,Garlic Dry Chinese,1222.46,1343.31,-8.49
2018,11,Garlic Dry Chinese,1294.37,1238.16,5.88
2018,12,Garlic Dry Chinese,1375.18,1160.47,6.24
2019,1,Garlic Dry Chinese,1304.27,1501.76,-5.16
2019,2,Garlic Dry Chinese,1335.46,1114.61,2.39
2019,3,Garlic Dry Chinese,1286.07,1431.95,-3.7
2019,4,Garlic Dry Chinese,1349.11,1083.64,4.9
2019,5,Garlic Dry Chinese,1339.9,1108.2,-0.68
2019,6,Garlic Dry Chinese,1420.67,1257.05,6.03
2019,7,Garlic Dry Chinese,1528.01,1747.71,7.56
2019,8,Garlic Dry Chinese,1514.39,1777.93,-0.89
2019,9,Garlic Dry Chinese,1411.91,1418.82,-6.77
2019,10,Garlic Dry Chinese,1392.63,1462.93,-1.37
2019,11,Garlic Dry Chinese,1527.65,1533.13,9.7
2019,12,Garlic Dry Chinese,1500.93,1727.26,-1.75
2020,1,Garlic Dry Chinese,1525.88,1455.37,1.66
2020,2,Garlic Dry Chinese,1524.24,1677.21,-0.11
2020,3,Garlic Dry Chinese,1670.99,1976.8,9.63
2020,4,Garlic Dry Chinese,1750.9,1731.84,4.78
2020,5,Garlic Dry Chinese,1771.83,2061.73,1.2
2020,6,Garlic Dry Chinese,1815.26,2007.72,2.45
2020,7,Garlic Dry Chinese,1912.38,2140.34,5.35
2020,8,Garlic Dry Chinese,2083.58,2107.58,8.95
2020,9,Garlic Dry Chinese,2186.77,2062.76,4.95
2020,10,Garlic Dry Chinese,2060.41,1815.44,-5.78
2020,11,Garlic Dry Chinese,2202.03,2007.94,6.87
2020,12,Garlic Dry Chinese,2281.9,2198.88,3.63
2021,1,Garlic Dry Chinese,2284.28,2642.34,0.1
2021,2,Garlic Dry Chinese,2212.71,2097.18,-3.13
2021,3,Garlic Dry Chinese,2115.69,2531.31,-4.38
2021,4,Garlic Dry Chinese,2193.83,2130.45,3.69
2021,5,Garlic Dry Chinese,2321.24,2539.8,5.81
2021,6,Garlic Dry Chinese,2242.85,2648.48,-3.38
2021,7,Garlic Dry Chinese,2246.72,2022.86,0.17
2021,8,Garlic Dry Chinese,2389.22,2319.13,6.34
2021,9,Garlic Dry Chinese,2193.7,2328.54,-8.18
2021,10,Garlic Dry Chinese,2192.95,2387.05,-0.03
2021,11,Garlic Dry Chinese,2376.25,2130.74,8.36
2021,12,Garlic Dry Chinese,2300.9,2002.56,-3.17
2022,1,Garlic Dry Chinese,2081.11,2226.25,-9.55
2022,2,Garlic Dry Chinese,1975.0,2115.93,-5.1
2022,3,Garlic Dry Chinese,2094.22,2223.78,6.04
2022,4,Garlic Dry Chinese,1897.48,2137.71,-9.39
2022,5,Garlic Dry Chinese,1940.53,2277.16,2.27
2022,6,Garlic Dry Chinese,2070.29,1944.73,6.69
2022,7,Garlic Dry Chinese,2234.25,1815.63,7.92
2022,8,Garlic Dry Chinese,2231.51,1807.96,-0.12
2022,9,Garlic Dry Chinese,2233.53,2446.77,0.09
2022,10,Garlic Dry Chinese,2189.83,1855.65,-1.96
2022,11,Garlic Dry Chinese,2212.81,2630.96,1.05
2022,12,Garlic Dry Chinese,2147.28,1777.05,-2.96
2023,1,Garlic Dry Chinese,2026.99,1781.67,-5.6
2023,2,Garlic Dry Chinese,1959.95,1593.87,-3.31
2023,3,Garlic Dry Chinese,2018.9,1814.01,3.01
2023,4,Garlic Dry Chinese,1895.93,1941.06,-6.09
2023,5,Garlic Dry Chinese,2058.32,2162.18,8.57
2023,6,Garlic Dry Chinese,2141.31,2064.23,4.03
2023,7,Garlic Dry Chinese,1935.06,1806.34,-9.63
2023,8,Garlic Dry Chinese,1959.87,1673.07,1.28
2023,9,Garlic Dry Chinese,2122.93,2280.94,8.32
2023,10,Garlic Dry Chinese,2104.5,1816.23,-0.87
2023,11,Garlic Dry Chinese,2099.71,2061.68,-0.23
2023,12,Garlic Dry Chinese,2308.7,2124.53,9.95
2024,1,Garlic Dry Chinese,2134.31,2537.06,-7.55
2024,2,Garlic Dry Chinese,2025.68,2402.63,-5.09
2024,3,Garlic Dry Chinese,1847.08,1987.81,-8.82
2024,4,Garlic Dry Chinese,1804.58,1995.52,-2.3
2024,5,Garlic Dry Chinese,1761.3,1642.18,-2.4
2024,6,Garlic Dry Chinese,1931.92,1942.95,9.69
2024,7,Garlic Dry Chinese,1953.54,1972.72,1.12
2024,8,Garlic Dry Chinese,1933.96,2133.56,-1.0
2024,9,Garlic Dry Chinese,2049.02,2275.01,5.95
2024,10,Garlic Dry Chinese,2086.84,2412.85,1.85
2024,11,Garlic Dry Chinese,1992.29,2127.91,-4.53
2024,12,Garlic Dry Chinese,2004.49,1933.1,0.61
2013,1,Mango (Maldah),1533.05,1798.49,8.27
2013,2,Mango (Maldah),1430.59,1450.17,-6.68
2013,3,Mango (Maldah),1428.01,1473.76,-0.18
2013,4,Mango (Maldah),1530.12,1332.24,7.15
2013,5,Mango (Maldah),1648.09,1760.04,7.71
2013,6,Mango (Maldah),1697.04,1474.89,2.97
2013,7,Mango (Maldah),1801.28,1565.93,6.14
2013,8,Mango (Maldah),1955.89,2263.34,8.58
2013,9,Mango (Maldah),2101.83,1767.74,7.46
2013,10,Mango (Maldah),2205.12,2080.74,4.91
2013,11,Mango (Maldah),2064.22,2209.33,-6.39
2013,12,Mango (Maldah),2178.13,2267.89,5.52
2014,1,Mango (Maldah),2387.21,2702.95,9.6
2014,2,Mango (Maldah),2162.09,2075.81,-9.43
2014,3,Mango (Maldah),1960.3,2348.07,-9.33
2014,4,Mango (Maldah),1826.49,2050.39,-6.83
2014,5,Mango (Maldah),1761.05,2038.47,-3.58
2014,6,Mango (Maldah),1838.78,1605.34,4.41
2014,7,Mango (Maldah),1887.98,1836.21,2.68
2014,8,Mango (Maldah),2023.2,1837.67,7.16
2014,9,Mango (Maldah),1882.17,1978.84,-6.97
2014,10,Mango (Maldah),1859.5,1496.5,-1.2
2014,11,Mango (Maldah),1706.98,1818.05,-8.2
2014,12,Mango (Maldah),1695.44,1456.92,-0.68
2015,1,Mango (Maldah),1671.3,1606.15,-1.42
2015,2,Mango (Maldah),1822.64,1529.9,9.06
2015,3,Mango (Maldah),1817.48,1579.11,-0.28
2015,4,Mango (Maldah),1818.52,2004.32,0.06
2015,5,Mango (Maldah),1718.3,1647.32,-5.51
2015,6,Mango (Maldah),1729.34,1951.4,0.64
2015,7,Mango (Maldah),1901.8,1904.79,9.97
2015,8,Mango (Maldah),1954.52,1580.57,2.77
2015,9,Mango (Maldah),2013.8,1883.68,3.03
2015,10,Mango (Maldah),2028.22,2174.26,0.72
2015,11,Mango (Maldah),1893.82,2039.15,-6.63
2015,12,Mango (Maldah),2041.67,2409.46,7.81
2016,1,Mango (Maldah),1865.84,1950.31,-8.61
2016,2,Mango (Maldah),1979.6,2369.34,6.1
2016,3,Mango (Maldah),2043.83,1858.5,3.24
2016,4,Mango (Maldah),1885.16,1661.82,-7.76
2016,5,Mango (Maldah),1918.15,2162.35,1.75
2016,6,Mango (Maldah),2058.8,1870.84,7.33
2016,7,Mango (Maldah),2117.63,1828.32,2.86
2016,8,Mango (Maldah),1990.77,2366.69,-5.99
2016,9,Mango (Maldah),2115.06,2489.56,6.24
2016,10,Mango (Maldah),2071.12,1930.3,-2.08
2016,11,Mango (Maldah),2249.84,2028.23,8.63
2016,12,Mango (Maldah),2313.39,2139.91,2.82
2017,1,Mango (Maldah),2388.31,2143.98,3.24
2017,2,Mango (Maldah),2473.55,2720.57,3.57
2017,3,Mango (Maldah),2436.18,2855.7,-1.51
2017,4,Mango (Maldah),2607.15,2134.44,7.02
2017,5,Mango (Maldah),2641.88,2282.43,1.33
2017,6,Mango (Maldah),2557.38,2472.38,-3.2
2017,7,Mango (Maldah),2409.96,1979.06,-5.76
2017,8,Mango (Maldah),2267.71,1885.31,-5.9
2017,9,Mango (Maldah),2151.01,2391.07,-5.15
2017,10,Mango (Maldah),1948.7,1761.38,-9.41
2017,11,Mango (Maldah),1766.27,1971.21,-9.36
2017,12,Mango (Maldah),1830.71,2133.25,3.65
2018,1,Mango (Maldah),1975.9,1957.34,7.93
2018,2,Mango (Maldah),1806.43,2128.33,-8.58
2018,3,Mango (Maldah),1871.06,1710.38,3.58
2018,4,Mango (Maldah),1777.3,1743.37,-5.01
2018,5,Mango (Maldah),1667.32,1624.66,-6.19
2018,6,Mango (Maldah),1583.56,1643.69,-5.02
2018,7,Mango (Maldah),1740.89,1846.41,9.94
2018,8,Mango (Maldah),1579.11,1281.77,-9.29
2018,9,Mango (Maldah),1429.96,1298.3,-9.44
2018,10,Mango (Maldah),1296.81,1370.09,-9.31
2018,11,Mango (Maldah),1342.63,1224.34,3.53
2018,12,Mango (Maldah),1224.28,1133.22,-8.81
2019,1,Mango (Maldah),1248.84,1285.48,2.01
2019,2,Mango (Maldah),1198.59,1100.99,-4.02
2019,3,Mango (Maldah),1151.79,1137.16,-3.9
2019,4,Mango (Maldah),1046.56,1226.11,-9.14
2019,5,Mango (Maldah),966.95,846.96,-7.61
2019,6,Mango (Maldah),924.87,1105.39,-4.35
2019,7,Mango (Maldah),872.13,892.74,-5.7
2019,8,Mango (Maldah),907.51,1074.52,4.06
2019,9,Mango (Maldah),955.12,769.94,5.25
2019,10,Mango (Maldah),981.63,1073.2,2.78
2019,11,Mango (Maldah),929.98,1086.45,-5.26
2019,12,Mango (Maldah),993.97,943.82,6.88
2020,1,Mango (Maldah),1012.71,966.62,1.88
2020,2,Mango (Maldah),916.57,783.51,-9.49
2020,3,Mango (Maldah),909.29,828.2,-0.79
